date,close,pred_prob_up,pred_up,position,asset_ret,strategy_ret,buy_hold_ret,strategy_cum,buy_hold_cum
2024-05-09,771.2369995117188,,0,0,-0.0074813098819568,-0.0,-0.0074813098819568,1.070056848017121,1.5082488824009137
2024-05-10,777.0503540039062,,0,0,0.007537701764656,0.0,0.007537701764656,1.070056848017121,1.5196176126633274
2024-05-13,793.5216064453125,,0,0,0.0211971493951901,0.0,0.0211971493951901,1.070056848017121,1.551829174222514
2024-05-14,799.3348999023438,,0,0,0.0073259422425466,0.0,0.0073259422425466,1.070056848017121,1.563197785123167
2024-05-15,812.8993530273438,,0,0,0.0169696745715184,0.0,0.0169696745715184,1.070056848017121,1.5897247428276255
2024-05-16,814.8372192382812,,0,0,0.0023838943944543,0.0,0.0023838943944543,1.070056848017121,1.5935144787307776
2024-05-17,809.0238647460938,,0,0,-0.0071343752530375,-0.0,-0.0071343752530375,1.070056848017121,1.5821457484683636
2024-05-20,809.0238647460938,,0,0,0.0,0.0,0.0,1.070056848017121,1.5821457484683636
2024-05-21,814.8372192382812,,0,0,0.0071856403074239,0.0,0.0071856403074239,1.070056848017121,1.5935144787307771
2024-05-22,837.1217041015625,,0,0,0.027348388533495,0.0,0.027348388533495,1.070056848017121,1.6370945318288566
2024-05-23,847.7794189453125,,0,0,0.0127313803853508,0.0,0.0127313803853508,1.070056848017121,1.6579370050403477
2024-05-24,840.0283203125,,0,0,-0.0091428247249211,-0.0,-0.0091428247249211,1.070056848017121,1.642778777598303
2024-05-27,841.9662475585938,,0,0,0.0023069784663602,0.0,0.0023069784663602,1.070056848017121,1.646568632863216
2024-05-28,838.0905151367188,,0,0,-0.0046031921506511,-0.0,-0.0046031921506511,1.070056848017121,1.6389891610569114
2024-05-29,830.3395385742188,,0,0,-0.0092483764253501,-0.0,-0.0092483764253501,1.070056848017121,1.6238311723383885
2024-05-30,811.9304809570312,,0,0,-0.0221705179170412,-0.0,-0.0221705179170412,1.070056848017121,1.5878299942378098
2024-05-31,795.4594116210938,,1,0,-0.0202863049512845,-0.0,-0.0202863049512845,1.070056848017121,1.5556187907639052
2024-06-03,819.681640625,,0,1,0.030450615895716,0.030450615895716,0.030450615895716,1.102640738082671,1.6029883410416153
2024-06-04,812.8993530273438,,0,0,-0.0082742948743914,-0.0,-0.0082742948743914,1.102640738082671,1.589724742827625
2024-06-05,827.4327392578125,,0,0,0.0178784571255279,0.0,0.0178784571255279,1.102640738082671,1.61814656848366
2024-06-06,866.1884155273438,,0,0,0.046838461219572,0.0,0.046838461219572,1.102640738082671,1.6939380637791654
2024-06-07,851.6549682617188,,0,0,-0.0167786211465053,-0.0,-0.0167786211465053,1.102640738082671,1.66551611876137
2024-06-11,855.5306396484375,,0,0,0.004550752982313,0.0,0.004550752982313,1.102640738082671,1.6730954712059138
2024-06-12,880.7217407226562,,0,0,0.0294450016244542,0.0,0.0294450016244542,1.102640738082671,1.722359770073439
2024-06-13,893.8521728515625,,0,0,0.0149087180681293,0.0,0.0149087180681293,1.102640738082671,1.748037946297352
2024-06-14,896.7700805664062,,0,0,0.003264418662803,0.0,0.003264418662803,1.102640738082671,1.7537442739925329
2024-06-17,895.7974243164062,,0,0,-0.0010846216561838,-0.0,-0.0010846216561838,1.102640738082671,1.751842124973552
2024-06-18,917.1954345703124,,0,0,0.0238871084835228,0.0,0.0238871084835228,1.102640738082671,1.7936885678588004
2024-06-19,954.1555786132812,,0,0,0.0402969123590151,0.0,0.0402969123590151,1.102640738082671,1.8659686788771737
2024-06-20,954.1555786132812,,0,0,0.0,0.0,0.0,1.102640738082671,1.8659686788771737
2024-06-21,943.4566040039062,,0,0,-0.0112130294568149,-0.0,-0.0112130294568149,1.102640738082671,1.84504551711543
2024-06-24,914.2774047851562,,0,0,-0.0309279717741306,-0.0,-0.0309279717741306,1.102640738082671,1.7879820014400978
2024-06-25,919.140625,,0,0,0.0053191954535796,0.0,0.0053191954535796,1.102640738082671,1.79749262717324
2024-06-26,933.730224609375,,0,0,0.0158730875478112,0.0,0.0158730875478112,1.102640738082671,1.826024385010906
2024-06-27,933.730224609375,,0,0,0.0,0.0,0.0,1.102640738082671,1.826024385010906
2024-06-28,939.5659790039062,,0,0,0.0062499362671617,0.0,0.0062499362671617,1.102640738082671,1.837436921039508
2024-07-01,941.5112915039062,,0,0,0.0020704373545563,0.0,0.0020704373545563,1.102640738082671,1.841241219077469
2024-07-02,933.730224609375,,0,0,-0.0082644435226074,-0.0,-0.0082644435226074,1.102640738082671,1.8260243850109064
2024-07-03,952.2102661132812,,0,0,0.0197916282635461,0.0,0.0197916282635461,1.102640738082671,1.8621643808392128
2024-07-04,977.4988403320312,,0,0,0.026557762627337,0.0,0.026557762627337,1.102640738082671,1.9116193004386224
2024-07-05,977.4988403320312,,0,0,0.0,0.0,0.0,1.102640738082671,1.9116193004386224
2024-07-08,1006.6777954101562,,0,0,0.0298506288439315,0.0,0.0298506288439315,1.102640738082671,1.968682338666912
2024-07-09,1011.5410766601562,,0,0,0.0048310206822617,0.0,0.0048310206822617,1.102640738082671,1.9781930837618151
2024-07-10,1016.4041137695312,,0,0,0.0048075527742594,0.0,0.0048075527742594,1.102640738082671,1.9877033514096751
2024-07-11,1050.446533203125,,0,0,0.0334929965083876,0.0,0.0334929965083876,1.102640738082671,2.0542774928181498
2024-07-12,1011.5410766601562,,0,0,-0.037037065013042,-0.0,-0.037037065013042,1.102640738082671,1.978193083761815
2024-07-15,1011.5410766601562,,0,0,0.0,0.0,0.0,1.102640738082671,1.978193083761815
2024-07-16,1026.1304931640625,,0,0,0.0144229600166871,0.0,0.0144229600166871,1.102640738082671,2.006724483514198
2024-07-17,1001.814697265625,,0,0,-0.0236965922564682,-0.0,-0.0236965922564682,1.102640738082671,1.9591719516572907
2024-07-18,977.4988403320312,,1,0,-0.0242718109446407,-0.0,-0.0242718109446407,1.102640738082671,1.9116193004386224
2024-07-19,943.4566040039062,,0,1,-0.0348258585315167,-0.0348258585315167,-0.0348258585315167,1.0642403277271166,1.8450455171154296
2024-07-22,913.3048706054688,,0,0,-0.0319587920318512,-0.0,-0.0319587920318512,1.0642403277271166,1.7860800911446382
2024-07-23,952.2102661132812,,0,0,0.0425984758868311,0.0,0.0425984758868311,1.0642403277271166,1.8621643808392123
2024-07-26,898.71533203125,,0,0,-0.0561797493534554,-0.0,-0.0561797493534554,1.0642403277271166,1.7575484526687328
2024-07-29,918.1680297851562,,0,0,0.0216450048870757,0.0,0.0216450048870757,1.0642403277271166,1.79559059751602
2024-07-30,914.2774047851562,,0,0,-0.0042373779894191,-0.0,-0.0042373779894191,1.0642403277271166,1.7879820014400976
2024-07-31,908.441650390625,,0,0,-0.0063829143802395,-0.0,-0.0063829143802395,1.0642403277271166,1.776569465411496
2024-08-01,933.730224609375,,0,0,0.027837312619777,0.0,0.027837312619777,1.0642403277271166,1.826024385010906
2024-08-02,878.2899780273438,,1,0,-0.0593750155246657,-0.0,-0.0593750155246657,1.0642403277271166,1.7176041588024653
2024-08-05,792.697998046875,,0,1,-0.0974529849158816,-0.0974529849158816,-0.0974529849158816,0.9605269311222532,1.5502185066232332
2024-08-06,855.9193725585938,,0,0,0.0797546791684722,0.0,0.0797546791684722,0.9605269311222532,1.6738556862599974
2024-08-07,894.8247680664062,,0,0,0.0454545097998106,0.0,0.0454545097998106,0.9605269311222532,1.7499399759545713
2024-08-08,871.4815673828125,,0,0,-0.0260868960232685,-0.0,-0.0260868960232685,0.9605269311222532,1.7042894737548833
2024-08-09,908.441650390625,,0,0,0.0424106308052034,0.0,0.0424106308052034,0.9605269311222532,1.776569465411496
2024-08-12,914.2774047851562,,0,0,0.0064239176968845,0.0,0.0064239176968845,0.9605269311222532,1.7879820014400978
2024-08-13,915.2501220703124,,0,0,0.0010639192000865,0.0,0.0010639192000865,0.9605269311222532,1.789884269820839
2024-08-14,922.05859375,,0,0,0.0074389191713917,0.0,0.0074389191713917,0.9605269311222532,1.8031990742301816
2024-08-15,917.1954345703124,,0,0,-0.005274240935068,-0.0,-0.005274240935068,0.9605269311222532,1.7936885678588002
2024-08-16,942.4840087890624,,1,0,0.0275716311547027,0.0,0.0275716311547027,0.9605269311222532,1.84314348745821
2024-08-19,946.3744506835938,,0,1,0.0041278598451022,0.0041278598451022,0.0041278598451022,0.964491851671372,1.8507517254488504
2024-08-20,946.3744506835938,,0,0,0.0,0.0,0.0,0.964491851671372,1.8507517254488504
2024-08-21,931.784912109375,,0,0,-0.0154162430776531,-0.0,-0.0154162430776531,0.964491851671372,1.822220086972945
2024-08-22,924.9765014648438,,0,0,-0.0073068479174216,-0.0,-0.0073068479174216,0.964491851671372,1.808905401925363
2024-08-23,923.0311889648438,,0,0,-0.0021030939671649,-0.0,-0.0021030939671649,0.964491851671372,1.8051011038874016
2024-08-26,924.0038452148438,,0,0,0.0010537631464986,0.0,0.0010537631464986,0.964491851671372,1.8070032529063824
2024-08-27,916.2227783203124,,0,0,-0.0084210330236472,-0.0,-0.0084210330236472,0.964491851671372,1.7917864188398196
2024-08-28,937.6207885742188,,0,0,0.0233545931843504,0.0,0.0233545931843504,0.964491851671372,1.833632861725068
2024-08-29,917.1954345703124,,0,0,-0.0217842375647043,-0.0,-0.0217842375647043,0.964491851671372,1.7936885678588002
2024-08-30,918.1680297851562,,0,0,0.001060401282197,0.0,0.001060401282197,0.964491851671372,1.7955905975160198
2024-09-02,922.05859375,,0,0,0.0042373115144884,0.0,0.0042373115144884,0.964491851671372,1.8031990742301816
2024-09-03,914.2774047851562,,0,0,-0.0084389311238863,-0.0,-0.0084389311238863,0.964491851671372,1.7879820014400971
2024-09-04,864.6730346679688,,1,0,-0.0542552729156026,-0.0,-0.0542552729156026,0.964491851671372,1.6909745499837794
2024-09-05,877.3173217773438,,0,1,0.0146232004496709,0.0146232004496709,0.0146232004496709,0.9785958093504366,1.7157020097834843
2024-09-06,892.8794555664062,,0,0,0.0177383181692292,0.0,0.0177383181692292,0.9785958093504366,1.7461356779166095
2024-09-09,874.3994140625,,0,0,-0.0206971292582639,-0.0,-0.0206971292582639,0.9785958093504366,1.709995682088303
2024-09-10,879.2625732421875,,0,0,0.0055617136762398,0.0,0.0055617136762398,0.9785958093504366,1.719506188459685
2024-09-11,876.3446655273438,,0,0,-0.0033185851458277,-0.0,-0.0033185851458277,0.9785958093504366,1.7137998607645035
2024-09-12,918.3546752929688,,0,0,0.0479377708545134,0.0,0.0479377708545134,0.9785958093504366,1.7959556057803296
2024-09-13,925.1934814453124,,0,0,0.0074468027836436,0.0,0.0074468027836436,0.9785958093504366,1.809329732984755
2024-09-16,925.1934814453124,,0,0,0.0,0.0,0.0,0.9785958093504366,1.809329732984755
2024-09-18,919.3316040039062,,0,0,-0.0063358395394755,-0.0,-0.0063358395394755,0.9785958093504366,1.7978661101225617
2024-09-19,937.8941650390624,,1,0,0.0201913661559245,0.0,0.0201913661559245,0.9785958093504366,1.834167483051374
2024-09-20,950.5947265625,,1,1,0.0135415721697218,0.0135415721697218,0.0135415721697218,0.9918475351277428,1.859004994394471
2024-09-23,954.5027465820312,,0,1,0.0041111316003858,0.0041111316003858,0.0041111316003858,0.9959251508721714,1.8666476085722012
2024-09-24,964.2723388671876,,0,0,0.0102352689084868,0.0,0.0102352689084868,0.9959251508721714,1.8857532488033215
2024-09-25,981.85791015625,,0,0,0.0182371417080384,0.0,0.0182371417080384,0.9959251508721714,1.9201439980281416
2024-09-26,991.6276245117188,,0,0,0.0099502323650007,0.0,0.0099502323650007,0.9959251508721714,1.9392498769827835
2024-09-27,976.9730224609376,,0,0,-0.014778331793648,-0.0,-0.014778331793648,0.9959251508721714,1.9105909988699403
2024-09-30,934.9632568359376,,0,0,-0.0429999239069875,-0.0,-0.0429999239069875,0.9959251508721714,1.8284357313011577
2024-10-01,949.6177368164062,,0,0,0.0156738565642267,0.0,0.0156738565642267,0.9959251508721714,1.857094370690479
2024-10-04,954.5027465820312,,0,0,0.0051441854719374,0.0,0.0051441854719374,0.9959251508721714,1.8666476085722017
2024-10-07,981.85791015625,,0,0,0.0286590726660289,0.0,0.0286590726660289,0.9959251508721714,1.9201439980281416
2024-10-08,986.7427368164062,,0,0,0.0049750851010397,0.0,0.0049750851010397,0.9959251508721714,1.9296968778245824
2024-10-09,996.5125122070312,,0,0,0.0099010360310791,0.0,0.0099010360310791,0.9959251508721714,1.9488028761409844
2024-10-11,1020.936767578125,,0,0,0.0245097327649204,0.0,0.0245097327649204,0.9959251508721714,1.9965675138467085
2024-10-14,1020.936767578125,,0,0,0.0,0.0,0.0,0.9959251508721714,1.9965675138467085
2024-10-15,1045.3612060546875,,0,0,0.0239235565337727,0.0,0.0239235565337727,0.9959251508721714,2.044332509637714
2024-10-16,1020.936767578125,,0,0,-0.0233645923869157,-0.0,-0.0233645923869157,0.9959251508721714,1.9965675138467085
